username,date,rawContent,replyCount,retweetCount,likeCount,hashtags,mentionUsers,viewCount
BustoCuesta,2024-03-15 00:45:24+00:00,@PrensaComunitar @traficogt Que tristeza. Con seguridad todos roban y los jueces lo perdonan. Guatemala nunca podría salir de la corrupción con resoluciones como estas de los magistrados del TSE,2,1,2,,"PrensaComunitar, traficogt",998.0
lopezalfonzo721,2024-03-14 22:30:33+00:00,@jace0060 @traficogt Ojalá así sea,0,0,0,,"jace0060, traficogt",15.0
traficogt,2024-03-14 17:42:36+00:00,Puros diputados que reciben plata bajo las mesas de algunas juntas directivas.,1,3,10,,,2871.0
Interiano1Saul,2024-03-13 21:33:01+00:00,"A Arzú Jr no le importa la alimentación saludable de la gente,  pero sí la extracción petrolera de PERENCO. Puros diputados corporativos.",5,60,173,,,6369.0
traficogt,2024-03-14 17:37:03+00:00,"Tarde o temprano el ministro ""high"" tendrá que entrar en abstinencia forzada.  

A cada coche le llega su sábado.",1,0,2,,,1152.0
PrensaComunitar,2024-03-14 00:06:24+00:00,"#Corrupción 💸 La construcción de dos pasos a desnivel en Amatitlán está abandonada

El entonces ministro Javier Maldonado autorizó la adjudicación y el adelanto de casi Q20 millones en febrero de 2023.  Pero desde octubre pasado ambas obras están abandonadas.

📌 Te lo contamos aquí 
https://t.co/87l33XpMXE",4,164,202,Corrupción,,6524.0
JorgeEn48650964,2024-03-14 16:58:28+00:00,@ManfredoGuate @traficogt @CC_Guatemala Los que le apoyan y siguen son unos parásitos … vasta ya de dirigentes magisteriales sin Visión . https://t.co/shUEo85u0Z,0,0,0,,"ManfredoGuate, traficogt, CC_Guatemala",17.0
jcarlos223020,2024-03-14 14:06:04+00:00,"@Factor4_GT @traficogt Allí se verá si hay voluntad política de acabar con la corrupción, ya se demostró que ese seguro es un fraude, en Argentina y Salvador ya se demostró que se puede controlar a esos extorsionistas aplicando la ley, cero bloqueos",0,0,0,,"Factor4_GT, traficogt",42.0
glennavi,2024-03-13 12:21:26+00:00,Ingratos libré circulación!! Ruta Manzanillo @EmixtraGT @netobran @traficogt @amilcarmontejo https://t.co/cOVLjfsy4X,0,0,1,,"EmixtraGT, netobran, traficogt, amilcarmontejo",168.0
glennavi,2024-03-13 11:44:42+00:00,"@netobran @PMTSanLucasSac @CdPMTMixco @traficogt @amilcarmontejo tráfico en ruta Manzanillo #sanLucas #mixco , más de 30minutos detenidos solo porque si de la policía de tránsito. #netobran https://t.co/PHiUxCaqlh",1,2,0,"sanLucas, mixco, netobran","netobran, PMTSanLucasSac, CdPMTMixco, traficogt, amilcarmontejo",151.0
ElizaVe15409733,2024-03-13 03:48:38+00:00,@traficogt Que se vayan muchísimo a la mierda,0,0,0,,traficogt,25.0
HugoSanchinell1,2024-03-13 03:36:23+00:00,@traficogt Desde cuando este sinvergüenza le preocupa la educación pública de la niñez y su salud ?? 🤡,0,0,1,,traficogt,27.0
FJquione,2024-03-13 01:48:27+00:00,@traficogt Primero sus logros del pacto colectivo y después veremos que hacen con lo demás pero pero no podemos perder los logros del pacto así se llama esto,0,0,0,,traficogt,32.0
mariaxdelcarme1,2024-03-12 23:29:01+00:00,@traficogt Y por que hasta ahorita están haciendo esto lo que pasa que quieren sacarle dinero a este gobierno o espero que no se deje. Con todo encontra de este hombre espero que los maestros ya despierte,0,0,1,,traficogt,35.0
grupoimg2,2024-03-12 20:35:28+00:00,@traficogt JOVIEL ACEVEDO LADRON Y SICARIO HDP.,0,0,1,,traficogt,31.0
esamayoa73,2024-03-12 19:28:45+00:00,@traficogt https://t.co/q4FrcrbxPt,0,0,0,,traficogt,20.0
Veronic87340138,2024-03-12 19:09:46+00:00,"@traficogt @STEG_Guatemala Jamás ha hecho alguna acción en favor de la educación, muestra de eso la condición deplorable de los centros de educación sin mencionar la poca preparación de los docentes si es que los hay, por otro lado el seguro escolar fue un pésimo servicio el que brindaron.",0,0,1,,"traficogt, STEG_Guatemala",47.0
eddievill,2024-03-12 18:48:50+00:00,@traficogt Quieren seguir con sus mafias... ojalá esten firmes y no se les acredite lo que no pudieron gestionar antes.,0,0,0,,traficogt,29.0
ldubon63,2024-03-12 18:45:07+00:00,@traficogt Esto lo piden porque saber cuanto se roban un monto de maestros guiados por el maestro de la depredacion del estado. R A T A S.,0,0,1,,traficogt,29.0
Rogerioescoba10,2024-03-12 18:43:23+00:00,@traficogt PARTIDA DE LADRONES,0,0,1,,traficogt,25.0
batallonjalapa,2024-03-12 18:38:16+00:00,"@YoelDeLeon23 @traficogt Oiganse a este parásito criticando, el burro hablando de orejas. Estudia mejor, vago!!’",0,0,0,,"YoelDeLeon23, traficogt",18.0
Poder502,2024-03-12 18:23:32+00:00,@jovillafuerte @traficogt @EvelynMorataya @DrGiammattei @BArevalodeLeon Y @BArevalodeLeon la quiere sacar pique Sabas que tienen evidencias de sus crímenes y colocar a un títere para que se haga de la vista gorda los hueveos que se recentará y que archiven sus denuncias,0,0,0,,"jovillafuerte, traficogt, EvelynMorataya, DrGiammattei, BArevalodeLeon, BArevalodeLeon",18.0
GlendaMottoc,2024-03-12 18:22:25+00:00,"A los señores de @EmetraGT les encanta provocar tránsito, antes en calzada La Paz costaba pasar porque estaba tapado. Ahora a ellos se les ocurre tapar un carril todos los días a medio día. Que les pasa digo yo? @amilcarmontejo @traficogt",0,0,0,,"EmetraGT, amilcarmontejo, traficogt",62.0
labenyamina,2024-03-12 18:22:15+00:00,"@traficogt Este señor nunca he visto que haga una manifestación para beneficio de los niños, de mejorar escuelas.",0,0,1,,traficogt,39.0
Jairoelrojo,2024-03-12 18:14:29+00:00,@traficogt Se me hacía raro que no saliera a ladrar este chucho sarnoso! Ya se había tardado el colchón del chenco y el miguel...,0,0,1,,traficogt,41.0
EscobedoSonia,2024-03-12 18:04:00+00:00,@traficogt Dice que cobra Q6 mil por plaza a los maestros que buscan ingresar al MINEDUC.,0,0,1,,traficogt,46.0
warriorbal,2024-03-12 17:57:58+00:00,@traficogt https://t.co/BklnDBzY3D,0,0,2,,traficogt,49.0
traficogt,2024-03-12 17:52:59+00:00,Más choteados por corruptos no pudieron quedar.,18,31,96,,,7864.0
lahoragt,2024-03-12 17:37:09+00:00,"Los maestros piden que se restablezca el seguro escolar y mejoras en las condiciones en los centros educativos.

✍️: Joel Maldonado/LH
📹: José Orozco/LH https://t.co/1x14HP1E2Q",8,2,3,,,8961.0
MariaCdeLeon1,2024-03-12 16:59:45+00:00,"@Alvasol_ @traficogt Vamos de mal en peor, en primer lugar la presidenta del TSE. es corrupta, que nos puede esperar? LOS ARREGLOS LOS HARÁN  A SU FAVOR",0,0,0,,"Alvasol_, traficogt",7.0
EsSanto777,2024-03-12 16:52:38+00:00,"@Alvasol_ @traficogt Muy mala elección de asesores señora presidenta del TSE recuerde usted quién Roberto Villate, lo peor que le puede ocurrir al TSE es tener al alacrán en su oficina.",0,0,0,,"Alvasol_, traficogt",13.0
Alejandro2024gt,2024-03-12 15:21:36+00:00,"@amilcarmontejo @traficogt @muniguate  8va Av entre 2 y 3 calle Z. 1, construccion suspendida desde hace años y no quitan ese estorbo, es sector de hospitales,  cruz roja,  UNAERC, laboratorios  hay muchas personas en sillas de ruedas, con muletas o baston, urge despejar el area https://t.co/2b8QqRSIEI",0,0,0,,"amilcarmontejo, traficogt, muniguate",86.0
tayoaycinena,2024-03-11 23:16:42+00:00,@BancadaSemilla @traficogt @samuel_pz @LauraFMarroquin @ElenaMotta_ @DavidishosI Pero que gente más necia por Dios. Respeten las leyes primero y después pidan respeto,0,0,3,,"BancadaSemilla, traficogt, samuel_pz, LauraFMarroquin, ElenaMotta_, DavidishosI",74.0
riveradanziger,2024-03-11 22:48:12+00:00,"@traficogt @amilcarmontejo @muniguate ¿Será empleado municipal? Me pareció que sí. Además mostró su ignorancia al atravesar la 6a av zona 9 con la luz roja para la 8a calle que es por donde venía. Para colmo, lanzó improperios al piloto del vehículo que llevaba la vía. #guatecaos https://t.co/TP9LEVsnlS",0,0,0,guatecaos,"traficogt, amilcarmontejo, muniguate",82.0
Alejandro2024gt,2024-03-11 19:39:04+00:00,"@amilcarmontejo @traficogt @AztecaNoticiaGT @EmisorasUnidas @Noti7Guatemala @NuestroDiario Señores hasta cuando van a quitar a estos tipos de esta avenida principal,  es un caos siempre tienen ocupado un carril 13 av entre 1ra y 2da calle zona 6.  Es la entrada al paso a desnivel https://t.co/z3PMuRqbUU",0,0,0,,"amilcarmontejo, traficogt, AztecaNoticiaGT, EmisorasUnidas, Noti7Guatemala, NuestroDiario",73.0
blaguila,2024-03-11 02:46:45+00:00,@traficogt @amilcarmontejo gracias por apoyar,0,0,0,,"traficogt, amilcarmontejo",76.0
eomarroq,2024-03-10 23:02:55+00:00,"En la 35 Calle y 11 Avenida zona 11, hicieron un trabajo y dejaron así... Este es el carril  de los reversibles de San Cristóbal, por favor pueden hacer algo al respecto!!!!! https://t.co/ybMri3M3Ya",0,1,5,,,150.0
angeln8,2024-03-10 17:45:44+00:00,"@traficogt @GtLiberal Automovilistas en Km 14 villa nueva, de  norte a Sur y hacia Guatemala, camara de velocidad agentes PMT Villa Nueva.",0,0,0,,"traficogt, GtLiberal",83.0
astrixmp,2024-03-09 15:00:58+00:00,@amilcarmontejo @traficogt así estamos ya casi en gt https://t.co/M9WgnetFll,0,0,0,,"amilcarmontejo, traficogt",52.0
honor182,2024-03-09 14:49:50+00:00,"Y después algunos dicen... ""Los #motoristas""
Y al igual que no todos los conductores de #carro son buenos, hay cada idiota que le pela la vrg. 
#traficogt @traficogt #calzada #roosevelth @traficogtinfo @hombretraficogt @PMTMuniGuate @PMT_VILLANUEVA https://t.co/wmrGJFELdz",0,0,1,"motoristas, carro, traficogt, calzada, roosevelth","traficogt, traficogtinfo, hombretraficogt, PMTMuniGuate, PMT_VILLANUEVA",295.0
Lilialba76,2024-03-09 12:35:28+00:00,@luisassardo @traficogt Tan de acuerdo con usted!,0,0,0,,"luisassardo, traficogt",60.0
Citizen_Tobino,2024-03-08 21:44:11+00:00,@PrensaComunitar @traficogt Verdad @OJGuatemala que no entienden que es el... https://t.co/xz3N0saPoH,0,0,0,,"PrensaComunitar, traficogt, OJGuatemala",93.0
JudithColnJ1,2024-03-08 19:37:30+00:00,"@PrensaComunitar @traficogt La reunión de el presidente del OJ Óscar Cruz,  la felicidad y sonrisa no dice nada bueno",0,0,1,,"PrensaComunitar, traficogt",130.0
Erwin15,2024-03-08 19:21:21+00:00,@PrensaComunitar @traficogt Y entonces @OJGuatemala Conflicto de Intereses?!,0,0,2,,"PrensaComunitar, traficogt, OJGuatemala",85.0
Erwin15,2024-03-08 19:20:42+00:00,@ManfredoGuate @traficogt @AllanERodriguez vas a caer delincuente. La justicia te alcanzarq ladron,0,0,0,,"ManfredoGuate, traficogt, AllanERodriguez",52.0
kalizgo,2024-03-08 15:43:00+00:00,"@Carcamito10 @JLFont001 @traficogt @ThelmaAldana @JSandoval1982 @concriteriogt Ya tienen asilo, ya no los pueden regresar, le duela a quien le duela",0,0,0,,"Carcamito10, JLFont001, traficogt, ThelmaAldana, JSandoval1982, concriteriogt",80.0
Carcamito10,2024-03-08 15:33:46+00:00,"@JLFont001 @traficogt @ThelmaAldana @JSandoval1982 @concriteriogt Y eso que? Ya caeran, ya casi llega el cambio en los EEUU y se les acaba su cobertura",1,0,1,,"JLFont001, traficogt, ThelmaAldana, JSandoval1982, concriteriogt",106.0
krchapina,2024-03-08 15:26:06+00:00,@traficogt #Guatemala #Transito de locos viernes #8M2024 https://t.co/cJhXeYKcT5,0,0,0,"Guatemala, Transito, 8M2024",traficogt,123.0
BarriosWicho,2024-03-08 14:15:33+00:00,"@Goyo_Saavedra @traficogt MP puerco y terco deberian de ponerse de hashtag. Aquerosos traidores de la patria,  la Desconsuelo prostituta y el hueco de su achichincle güisanchin Angel el ""sin  huevos"" Pineda,  con su mascota,  el Corrupchucho...Que asco de ""personas"" y que tristeza que sean guatemaltecos..",0,0,1,,"Goyo_Saavedra, traficogt",79.0
mfgc1266,2024-03-08 14:10:09+00:00,"@Goyo_Saavedra @traficogt 🤡🤡🤡🤡🤡🤣🤣🤣🤣🤣 que bruto póngale 0, jajajaja la cosa es opinar dice jajajaja",0,0,0,,"Goyo_Saavedra, traficogt",55.0
FlorydePrez2,2024-03-08 00:46:03+00:00,"@amilcarmontejo @RQuinonezL @EmetraGT @muniguate @traficogt @DTransitoPNC #transmetro #tráfico
Nuevamente este calvario de 8a calle desde la 4ta avenida hasta la avenida Elena, por causa del transmetro, es verdaderamente una inconsciencia. https://t.co/O8nfmZYEjZ",4,2,2,"transmetro, tráfico","amilcarmontejo, RQuinonezL, EmetraGT, muniguate, traficogt, DTransitoPNC",339.0
1056_antonio,2024-03-08 00:23:51+00:00,@ManfredoGuate @traficogt https://t.co/9BTD3769xe,0,0,0,,"ManfredoGuate, traficogt",139.0
kriis_colocha,2024-03-07 23:36:13+00:00,@marioquan @traficogt Sería hermoso!,0,0,0,,"marioquan, traficogt",159.0
roanchi2,2024-03-07 23:30:24+00:00,"@Josechic86 @traficogt @CongresoGuate Existían armas, explosivos de uso oficial para que sea un búnker?",0,0,0,,"Josechic86, traficogt, CongresoGuate",140.0
roanchi2,2024-03-07 23:28:31+00:00,"@PrensaComunitar @traficogt O sea que, Guatemala tiene su territorio y existe otro territorio Qeqchi. Territorio sobre territorio, no me cuadra la ecuación. Solo inventos son estos izquierdosos.",0,0,0,,"PrensaComunitar, traficogt",139.0
jjoaquinvv,2024-03-07 23:27:42+00:00,"@Josechic86 @traficogt @CongresoGuate Descarado ijueputa
Solo ahí se ve , lo mierda q corre x su cabeza",0,0,0,,"Josechic86, traficogt, CongresoGuate",127.0
traficogt,2024-03-07 23:25:38+00:00,Que huevos!!!,0,0,0,,,1354.0
J_AlexValdez,2024-03-06 23:04:07+00:00,"Odebrecht: CC avala fallo que anula la declaración de dos exdiputados que reconocieron pago de sobornos 

Emilenne Mazariegos y Edgar Cristiani habían confirmado  el pago de sobornos a otros legisladores y funcionarios de aquella época ⬇️.  https://t.co/dsEQVGwrxM",42,151,169,,,28768.0
PapaAbuMario,2024-03-07 16:18:49+00:00,@lahoragt @traficogt OTRO  REGALITO PARA EL PAYASO DE PARTE DE LA GOLPISTA  FISCAL,0,0,0,,"lahoragt, traficogt",43.0
Mylemlem,2024-03-07 13:19:47+00:00,@EstuardoSC @traficogt Pero si no es nada malo esos piensan que descubrieron el agua azucarada. Mejor que se pongan pilas y lleven los medicamentos necesarios al San Juan de Dios.,0,0,0,,"EstuardoSC, traficogt",55.0
canchito13,2024-03-07 02:42:44+00:00,@traficogt @OJGuatemala Y cómo para cuando opinará sobre la ilegitimidad de @BancadaSemilla o es no importa? 🤷‍♂️,0,0,1,,"traficogt, OJGuatemala, BancadaSemilla",33.0
Armando99321411,2024-03-07 01:13:54+00:00,@karinapazGt @traficogt Nuevas elecciones para dirigir el COG si la participación de Rodas y Aguirre y se termina el problema.,0,0,0,,"karinapazGt, traficogt",51.0
Marloa14,2024-03-07 00:11:28+00:00,"@Sankevins @traficogt suficiente para lubricar a muchos..., muy probablemente de allí salía el sobresueldo",0,0,0,,"Sankevins, traficogt",107.0
traficogt,2024-03-07 00:00:18+00:00,"Me uno a la CAMPAÑA contra  Consuelo Porras y pido al @OJGuatemala que autorice  toda querella en su contra.

El mandato de la Fiscal General ha perdido toda legitimidad, al corromper el  MP y pisotear la justicia.
#AdiosConsuelo👋
COPIAR | PEGAR | COMPARTIR",1,32,55,AdiosConsuelo,OJGuatemala,3384.0
traficogt,2024-03-06 23:56:55+00:00,Que cuero tiene.  Dios desprecia a los corruptos.,0,0,5,,,1897.0
lahoragt,2024-03-05 22:20:36+00:00,"#LHVideo | Mientras se discute la iniciativa de ley para la atención integral del Cáncer, la diputada Shirley Rivera busca presentar una moción para celebrar el día de la familia y una actividad religiosa.

🎥: Joel Maldonado/LH https://t.co/hLaPKj3gQA",223,85,271,LHVideo,,77935.0
JulioCa75923080,2024-03-06 20:43:32+00:00,"@traficogt @OJGuatemala Eso quisieras, pero no va ha ser asi.",0,0,0,,"traficogt, OJGuatemala",20.0
GPriscillaG,2024-03-06 13:30:08+00:00,Alguien sabe que está pasando con el tráfico hoy? @traficogt @amilcarmontejo,0,0,1,,"traficogt, amilcarmontejo",125.0
traficogt,2024-03-06 03:25:23+00:00,"Los políticos de EEUU sigue siendo políticos... Bailan con la plata.  Si se hace minería, que cumpla con todas las regulaciones y que   el país y la comunidad reciban una compensación justa.",0,2,1,,,2369.0
PrensaComunitar,2024-03-05 14:22:48+00:00,"#AsunciónMita ⚠️ ¿Qué respuesta le dará el gobierno de Arévalo a la polémica por la reactivación de la mina Cerro Blanco? 🧐

Dos cartas de diplomáticos estadounidenses demuestran el interés por reactivar la mina. La actual ministra de Ambiente dijo que revisarán los permisos dados por la administración de Giammattei y que analizarán el tema en una mesa interinstitucional.

📌 Te contamos los detalles 
https://t.co/ZRAjy6yJJa",6,68,138,AsunciónMita,,13512.0
mess_hermes,2024-03-06 01:02:20+00:00,@lahoragt @traficogt @__VaderTG y esta investigación flash para cuando @MPguatemala … 😏,1,0,2,,"lahoragt, traficogt, __VaderTG, MPguatemala",517.0
traficogt,2024-03-06 00:50:46+00:00,Orando para que le alcanzará la plata para pagar la Range que le regaló a la colombiana.,1,0,4,,,3305.0
AztecaNoticiaGT,2024-03-05 23:09:24+00:00,"#Nacionales | El diputado Allan Rodríguez respondió a la supuesta localización de una caleta, indicando que desde la quema del Congreso se readecuó un espacio para poder tener un lugar privado de oración y reflexión
Vía: @MarcosCahuex___ https://t.co/S86Fhyz6oU",598,80,262,Nacionales,MarcosCahuex___,461611.0
gemonzon,2024-03-05 21:39:31+00:00,"@dfernandezg @traficogt En otros países se escucha en la publicidad “sin sellos” porque eso no se aplica en Guate, todo sería un poco más sano y no aceptaríamos cualquier cosa.",0,0,0,,"dfernandezg, traficogt",21.0
traficogt,2024-03-05 12:53:58+00:00,"Me uno a la CAMPAÑA contra  Consuelo Porras y pido al @OJGuatemala que autorice  toda querella en su contra.

El mandato de la Fiscal General ha perdido toda legitimidad, al corromper el  MP y pisotear la justicia.

COPIAR | PEGAR | COMPARTIR",3,48,101,,OJGuatemala,5278.0
guillepefe2012,2024-03-04 23:51:50+00:00,"¡Solo UN día!
¡Eso fue lo que duró la presencia de la policía de EMETRA en la 8a. Calle de la Zona 1!
@muniguate
@RQuinonezL
@amilcarmontejo
@traficogt
@odioaemetra https://t.co/CwY9r1aO5t",0,0,0,,"muniguate, RQuinonezL, amilcarmontejo, traficogt, odioaemetra",202.0
JulioRomeoDL,2024-03-04 22:15:42+00:00,"@SoyBetio @traficogt @FJimenezmingob Mejor deciles a tu papa, amigps, vecinos, compañeros de trabajo, de la promo, de la U y renata un bus apara que vayan juntos, talvez ahi te animas a pedir tu teléfono",0,0,1,,"traficogt, FJimenezmingob",641.0
pishquif,2024-03-04 21:47:40+00:00,"@Esta_busqueda @traficogt @MPguatemala La pregunta es, ya se hicieron las denuncias respectivas de parte del nuevo gobierno?",0,0,0,,"Esta_busqueda, traficogt, MPguatemala",171.0
traficogt,2024-03-04 15:22:19+00:00,"Militares, fiscales métodos en narco... no puede ser!!",0,3,8,,,3816.0
Guatevision_tv,2024-03-03 23:37:28+00:00,Un informe del Departamento del Tesoro del Gobierno de EE. UU. reveló que el Cartel de Sinaloa de Joaquín “el Chapo” Guzmán Loera y sus hijos paga “impuestos”… https://t.co/3Gcv8tFJBv,1,22,59,,,24815.0
